LATITUDE,LONGITUDE,BRIGHTNESS,SCAN,TRACK,ACQ_DATE,ACQ_TIME,SATELLITE,INSTRUMENT,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT,geometry,BACKGROUND_TEMP,TEMP_DIFF,ML_FIRE_CLASS,LAT_GRID,LON_GRID,PERSISTENCE_DAYS,IS_PERSISTENT,FRP_LOG,IS_NIGHT,CONFIDENCE_NUM,FIRE_CLASS,PERSISTENCE_LEVEL
20.96581,85.17046,312.59,0.46,0.63,2026-08-19,1925,SNPP,SNPP,n,2.0NRT,285.52,3.26,N,POINT (85.17046 20.96581),285.52,27.069999999999993,Forest / Wildlife Fire,20.97,85.17,16,1,1.449269160281279,1,1,Forest / Wildlife Fire,Very High
20.96539,85.175,308.01,0.46,0.63,2026-08-19,1925,SNPP,SNPP,n,2.0NRT,285.56,2.73,N,POINT (85.175 20.96539),285.56,22.44999999999999,Other Thermal Anomaly,20.97,85.18,16,1,1.3164082336557241,1,1,Other Thermal Anomaly,Very High
20.96412,85.1883,308.22,0.45,0.63,2026-08-19,1925,SNPP,SNPP,n,2.0NRT,285.69,2.18,N,POINT (85.1883 20.96412),285.69,22.53000000000003,Other Thermal Anomaly,20.96,85.19,16,1,1.1568811967920856,1,1,Other Thermal Anomaly,Very High
20.80461,85.25742,307.64,0.45,0.63,2026-08-19,1925,SNPP,SNPP,n,2.0NRT,285.28,1.98,N,POINT (85.25742 20.80461),285.28,22.360000000000014,Other Thermal Anomaly,20.8,85.26,5,1,1.091923300517313,1,1,Other Thermal Anomaly,High
31.25838,76.92349,296.85,0.45,0.39,2026-08-19,2101,SNPP,SNPP,n,2.0NRT,278.55,0.41,N,POINT (76.92349 31.25838),278.55,18.30000000000001,Other Thermal Anomaly,31.26,76.92,8,1,0.3435897043900769,1,1,Other Thermal Anomaly,Very High
31.24975,76.93059,298.28,0.45,0.39,2026-08-19,2101,SNPP,SNPP,n,2.0NRT,276.07,0.32,N,POINT (76.93059 31.24975),276.07,22.20999999999998,Other Thermal Anomaly,31.25,76.93,9,1,0.2776317365982795,1,1,Other Thermal Anomaly,Very High
26.87778,73.51348,301.9,0.39,0.36,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,287.87,1.56,N,POINT (73.51348 26.87778),287.87,14.029999999999973,Other Thermal Anomaly,26.88,73.51,7,1,0.9400072584914712,1,1,Other Thermal Anomaly,High
26.87381,73.5167,308.59,0.39,0.36,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,293.46,2.95,N,POINT (73.5167 26.87381),293.46,15.129999999999995,Other Thermal Anomaly,26.87,73.52,7,1,1.3737155789130306,1,1,Other Thermal Anomaly,High
23.69837,87.09444,296.23,0.78,0.78,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,273.35,2.73,N,POINT (87.09444 23.69837),273.35,22.879999999999995,Other Thermal Anomaly,23.7,87.09,9,1,1.3164082336557241,1,1,Other Thermal Anomaly,Very High
23.69582,87.09637,297.9,0.78,0.78,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,273.75,2.39,N,POINT (87.09637 23.69582),273.75,24.149999999999977,Agricultural Fire,23.7,87.1,2,0,1.220829921392359,1,1,Agricultural Fire,Medium
23.76052,86.40015,302.24,0.71,0.75,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,274.57,4.7,N,POINT (86.40015 23.76052),274.57,27.670000000000016,Forest / Wildlife Fire,23.76,86.4,26,1,1.7404661748405046,1,1,Forest / Wildlife Fire,Very High
23.68212,86.39163,300.13,0.71,0.75,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,272.32,2.84,N,POINT (86.39163 23.68212),272.32,27.810000000000002,Other Thermal Anomaly,23.68,86.39,16,1,1.3454723665996355,1,1,Other Thermal Anomaly,Very High
20.96749,86.01265,320.45,0.78,0.78,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,284.02,6.1,N,POINT (86.01265 20.96749),284.02,36.43000000000001,Forest / Wildlife Fire,20.97,86.01,16,1,1.9600947840472698,1,1,Forest / Wildlife Fire,Very High
23.68032,86.39847,297.79,0.71,0.75,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,271.76,3.34,N,POINT (86.39847 23.68032),271.76,26.03000000000003,Forest / Wildlife Fire,23.68,86.4,22,1,1.4678743481123135,1,1,Forest / Wildlife Fire,Very High
26.25635,74.09737,308.4,0.4,0.37,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,293.69,0.62,N,POINT (74.09737 26.25635),293.69,14.70999999999998,Other Thermal Anomaly,26.26,74.1,8,1,0.4824261492442927,1,1,Other Thermal Anomaly,Very High
24.14009,82.70357,300.69,0.42,0.61,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,285.61,0.72,N,POINT (82.70357 24.14009),285.61,15.079999999999984,Other Thermal Anomaly,24.14,82.7,3,1,0.5423242908253617,1,1,Other Thermal Anomaly,Medium
25.94172,72.19282,315.34,0.38,0.36,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,295.0,1.78,N,POINT (72.19282 25.94172),295.0,20.339999999999975,Other Thermal Anomaly,25.94,72.19,20,1,1.0224509277025458,1,1,Other Thermal Anomaly,Very High
22.87391,86.06372,304.33,0.71,0.75,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,284.84,1.74,N,POINT (86.06372 22.87391),284.84,19.49000000000001,Other Thermal Anomaly,22.87,86.06,10,1,1.007957920399979,1,1,Other Thermal Anomaly,Very High
22.87589,86.06185,306.21,0.71,0.75,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,284.44,1.9,N,POINT (86.06185 22.87589),284.44,21.769999999999982,Agricultural Fire,22.88,86.06,1,0,1.0647107369924282,1,1,Agricultural Fire,Low
22.78883,86.20107,300.7,0.73,0.76,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,284.83,3.62,N,POINT (86.20107 22.78883),284.83,15.870000000000005,Forest / Wildlife Fire,22.79,86.2,15,1,1.5303947050936475,1,1,Forest / Wildlife Fire,Very High
22.80233,86.09171,302.09,0.72,0.75,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,284.97,2.03,N,POINT (86.09171 22.80233),284.97,17.119999999999948,Other Thermal Anomaly,22.8,86.09,11,1,1.1085626195212777,1,1,Other Thermal Anomaly,Very High
20.99709,86.02748,304.22,0.78,0.78,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,284.09,1.34,N,POINT (86.02748 20.99709),284.09,20.130000000000052,Other Thermal Anomaly,21.0,86.03,7,1,0.8501509293696101,1,1,Other Thermal Anomaly,High
21.00072,86.03053,302.51,0.78,0.78,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,283.95,0.67,N,POINT (86.03053 21.00072),283.95,18.560000000000002,Other Thermal Anomaly,21.0,86.03,7,1,0.5128236264286639,1,1,Other Thermal Anomaly,High
29.12563,75.77744,307.57,0.43,0.38,2026-08-19,2104,SNPP,SNPP,n,2.0NRT,292.72,2.07,N,POINT (75.77744 29.12563),292.72,14.849999999999966,Agricultural Fire,29.13,75.78,2,0,1.1216775615991057,1,1,Agricultural Fire,Medium
21.081,85.04028,296.85,0.68,0.74,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.39,1.92,N,POINT (85.04028 21.081),283.39,13.460000000000036,Other Thermal Anomaly,21.08,85.04,12,1,1.0715836162801904,1,1,Other Thermal Anomaly,Very High
20.96682,85.18336,311.96,0.69,0.74,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.3,2.37,N,POINT (85.18336 20.96682),283.3,28.659999999999968,Other Thermal Anomaly,20.97,85.18,16,1,1.2149127443642704,1,1,Other Thermal Anomaly,Very High
20.79788,85.25243,305.54,0.71,0.75,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.36,2.83,N,POINT (85.25243 20.79788),283.36,22.180000000000007,Other Thermal Anomaly,20.8,85.25,9,1,1.3428648031925547,1,1,Other Thermal Anomaly,Very High
20.96339,85.16812,305.31,0.69,0.74,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.71,2.94,N,POINT (85.16812 20.96339),283.71,21.600000000000023,Other Thermal Anomaly,20.96,85.17,13,1,1.3711807233098425,1,1,Other Thermal Anomaly,Very High
20.86326,84.99146,298.26,0.68,0.74,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,282.38,2.29,N,POINT (84.99146 20.86326),282.38,15.879999999999995,Other Thermal Anomaly,20.86,84.99,16,1,1.1908875647772805,1,1,Other Thermal Anomaly,Very High
17.98492,80.8302,303.98,0.43,0.62,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,284.61,1.37,N,POINT (80.8302 17.98492),284.61,19.370000000000005,Other Thermal Anomaly,17.98,80.83,3,1,0.8628899551470398,1,1,Other Thermal Anomaly,Medium
18.68423,73.03175,301.89,0.43,0.38,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.24,0.77,N,POINT (73.03175 18.68423),283.24,18.649999999999977,Other Thermal Anomaly,18.68,73.03,14,1,0.5709795465857378,1,1,Other Thermal Anomaly,Very High
20.96512,85.19021,306.9,0.69,0.75,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.52,2.37,N,POINT (85.19021 20.96512),283.52,23.379999999999995,Other Thermal Anomaly,20.97,85.19,6,1,1.2149127443642704,1,1,Other Thermal Anomaly,High
20.75727,85.29929,303.61,0.71,0.75,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.86,1.49,N,POINT (85.29929 20.75727),283.86,19.75,Other Thermal Anomaly,20.76,85.3,11,1,0.9122827104766162,1,1,Other Thermal Anomaly,Very High
20.75887,85.29279,305.28,0.71,0.75,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.96,2.83,N,POINT (85.29279 20.75887),283.96,21.319999999999993,Other Thermal Anomaly,20.76,85.29,10,1,1.3428648031925547,1,1,Other Thermal Anomaly,Very High
20.79777,85.25298,306.61,0.71,0.75,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.39,4.38,N,POINT (85.25298 20.79777),283.39,23.220000000000027,Forest / Wildlife Fire,20.8,85.25,9,1,1.682688374173693,1,1,Forest / Wildlife Fire,Very High
20.75702,85.29877,301.57,0.71,0.75,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.57,2.06,N,POINT (85.29877 20.75702),283.57,18.0,Other Thermal Anomaly,20.76,85.3,11,1,1.1184149159642893,1,1,Other Thermal Anomaly,Very High
20.75867,85.29228,302.97,0.71,0.75,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.55,2.06,N,POINT (85.29228 20.75867),283.55,19.420000000000016,Other Thermal Anomaly,20.76,85.29,10,1,1.1184149159642893,1,1,Other Thermal Anomaly,Very High
20.78761,85.26431,302.5,0.71,0.75,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.34,2.28,N,POINT (85.26431 20.78761),283.34,19.160000000000025,Other Thermal Anomaly,20.79,85.26,17,1,1.1878434223960523,1,1,Other Thermal Anomaly,Very High
20.95084,86.04825,304.82,0.78,0.78,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.78,2.2,N,POINT (86.04825 20.95084),283.78,21.04000000000002,Other Thermal Anomaly,20.95,86.05,17,1,1.1631508098056809,1,1,Other Thermal Anomaly,Very High
20.96847,85.17673,310.25,0.69,0.74,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.36,3.04,N,POINT (85.17673 20.96847),283.36,26.889999999999986,Forest / Wildlife Fire,20.97,85.18,16,1,1.3962446919730587,1,1,Forest / Wildlife Fire,Very High
20.9701,85.17019,319.84,0.69,0.74,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.67,3.04,N,POINT (85.17019 20.9701),283.67,36.16999999999996,Forest / Wildlife Fire,20.97,85.17,16,1,1.3962446919730587,1,1,Forest / Wildlife Fire,Very High
20.97829,85.13718,300.87,0.69,0.74,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.46,1.89,N,POINT (85.13718 20.97829),283.46,17.410000000000025,Other Thermal Anomaly,20.98,85.14,9,1,1.0612565021243408,1,1,Other Thermal Anomaly,Very High
20.97995,85.13054,305.17,0.69,0.74,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.4,1.89,N,POINT (85.13054 20.97995),283.4,21.77000000000004,Other Thermal Anomaly,20.98,85.13,8,1,1.0612565021243408,1,1,Other Thermal Anomaly,Very High
20.9768,85.17226,305.85,0.69,0.74,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.58,3.04,N,POINT (85.17226 20.9768),283.58,22.27000000000004,Forest / Wildlife Fire,20.98,85.17,12,1,1.3962446919730587,1,1,Forest / Wildlife Fire,Very High
21.07434,85.03826,296.86,0.68,0.74,2026-08-19,2106,SNPP,SNPP,n,2.0NRT,283.23,1.92,N,POINT (85.03826 21.07434),283.23,13.629999999999995,Other Thermal Anomaly,21.07,85.04,5,1,1.0715836162801904,1,1,Other Thermal Anomaly,High
15.65748,73.98986,303.04,0.52,0.42,2026-08-19,2108,SNPP,SNPP,n,2.0NRT,281.03,1.1,N,POINT (73.98986 15.65748),281.03,22.010000000000048,Other Thermal Anomaly,15.66,73.99,12,1,0.7419373447293773,1,1,Other Thermal Anomaly,Very High
15.65996,73.98722,298.88,0.52,0.42,2026-08-19,2108,SNPP,SNPP,n,2.0NRT,280.81,1.46,N,POINT (73.98722 15.65996),280.81,18.069999999999993,Other Thermal Anomaly,15.66,73.99,12,1,0.9001613499442714,1,1,Other Thermal Anomaly,Very High
8.74296,77.59831,367.0,0.39,0.59,2026-08-19,2108,SNPP,SNPP,h,2.0NRT,291.41,21.46,N,POINT (77.59831 8.74296),291.41,75.58999999999997,Forest / Wildlife Fire,8.74,77.6,3,1,3.111735949310297,1,2,Forest / Wildlife Fire,Medium
8.7423,77.60185,355.88,0.39,0.59,2026-08-19,2108,SNPP,SNPP,n,2.0NRT,292.11,9.46,N,POINT (77.60185 8.7423),292.11,63.76999999999998,Forest / Wildlife Fire,8.74,77.6,3,1,2.347558458636777,1,1,Forest / Wildlife Fire,Medium
8.74163,77.60539,307.47,0.39,0.59,2026-08-19,2108,SNPP,SNPP,n,2.0NRT,289.76,9.46,N,POINT (77.60539 8.74163),289.76,17.710000000000036,Agricultural Fire,8.74,77.61,1,0,2.347558458636777,1,1,Agricultural Fire,Low
8.73753,77.59727,329.03,0.39,0.59,2026-08-19,2108,SNPP,SNPP,n,2.0NRT,289.86,7.6,N,POINT (77.59727 8.73753),289.86,39.16999999999996,Forest / Wildlife Fire,8.74,77.6,3,1,2.151762203259462,1,1,Forest / Wildlife Fire,Medium
8.73686,77.60081,337.37,0.39,0.59,2026-08-19,2108,SNPP,SNPP,n,2.0NRT,290.24,7.27,N,POINT (77.60081 8.73686),290.24,47.129999999999995,Forest / Wildlife Fire,8.74,77.6,3,1,2.1126345090356,1,1,Forest / Wildlife Fire,Medium
8.92556,77.96257,348.38,0.39,0.36,2026-08-20,0813,SNPP,SNPP,n,2.0NRT,298.95,8.49,D,POINT (77.96257 8.92556),298.95,49.43000000000001,Agricultural Fire,8.93,77.96,2,0,2.2502386126218363,0,1,Agricultural Fire,Medium
10.57315,79.49966,330.82,0.39,0.36,2026-08-20,0813,SNPP,SNPP,n,2.0NRT,291.05,2.25,D,POINT (79.49966 10.57315),291.05,39.76999999999998,Agricultural Fire,10.57,79.5,1,0,1.1786549963416462,0,1,Agricultural Fire,Low
10.20464,78.83772,339.24,0.38,0.36,2026-08-20,0813,SNPP,SNPP,n,2.0NRT,302.04,11.72,D,POINT (78.83772 10.20464),302.04,37.19999999999999,Agricultural Fire,10.2,78.84,1,0,2.543175557911976,0,1,Agricultural Fire,Low
14.28543,79.97816,338.42,0.42,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,299.04,2.41,D,POINT (79.97816 14.28543),299.04,39.379999999999995,Agricultural Fire,14.29,79.98,1,0,1.2267122912954254,0,1,Agricultural Fire,Low
14.34493,79.72159,345.53,0.41,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,292.28,5.86,D,POINT (79.72159 14.34493),292.28,53.25,Agricultural Fire,14.34,79.72,1,0,1.925707441737794,0,1,Agricultural Fire,Low
15.26779,78.92377,336.08,0.4,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,296.02,3.8,D,POINT (78.92377 15.26779),296.02,40.06,Agricultural Fire,15.27,78.92,1,0,1.5686159179138452,0,1,Agricultural Fire,Low
15.1724,76.69444,335.7,0.39,0.36,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,298.46,2.38,D,POINT (76.69444 15.1724),298.46,37.24000000000001,Other Thermal Anomaly,15.17,76.69,13,1,1.2178757094949273,0,1,Other Thermal Anomaly,Very High
15.16424,76.3814,338.7,0.4,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,298.01,5.53,D,POINT (76.3814 15.16424),298.01,40.69,Agricultural Fire,15.16,76.38,2,0,1.8764069432883397,0,1,Agricultural Fire,Medium
15.1676,76.38084,330.62,0.4,0.37,2026-08-20,0816,SNPP,SNPP,l,2.0NRT,299.2,5.97,D,POINT (76.38084 15.1676),299.2,31.420000000000016,Forest / Wildlife Fire,15.17,76.38,13,1,1.9416152247724325,0,0,Forest / Wildlife Fire,Very High
16.07655,79.14837,330.86,0.41,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,298.08,1.46,D,POINT (79.14837 16.07655),298.08,32.78000000000003,Agricultural Fire,16.08,79.15,1,0,0.9001613499442714,0,1,Agricultural Fire,Low
16.07496,79.11341,341.12,0.4,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,298.92,3.87,D,POINT (79.11341 16.07496),298.92,42.19999999999999,Agricultural Fire,16.07,79.11,1,0,1.5830939370944985,0,1,Agricultural Fire,Low
15.58879,75.15228,332.36,0.43,0.38,2026-08-20,0816,SNPP,SNPP,l,2.0NRT,301.44,5.86,D,POINT (75.15228 15.58879),301.44,30.920000000000016,Agricultural Fire,15.59,75.15,1,0,1.925707441737794,0,0,Agricultural Fire,Low
13.40582,80.21592,334.97,0.42,0.38,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,295.65,6.25,D,POINT (80.21592 13.40582),295.65,39.32000000000005,Agricultural Fire,13.41,80.22,1,0,1.9810014688665833,0,1,Agricultural Fire,Low
17.50736,82.95307,335.65,0.43,0.46,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,294.23,3.79,D,POINT (82.95307 17.50736),294.23,41.41999999999996,Agricultural Fire,17.51,82.95,1,0,1.5665304114228238,0,1,Agricultural Fire,Low
17.50684,82.94902,342.7,0.43,0.46,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,294.09,3.79,D,POINT (82.94902 17.50684),294.09,48.610000000000014,Agricultural Fire,17.51,82.95,1,0,1.5665304114228238,0,1,Agricultural Fire,Low
17.51158,82.95251,348.49,0.43,0.46,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,293.97,6.78,D,POINT (82.95251 17.51158),293.97,54.51999999999998,Agricultural Fire,17.51,82.95,1,0,2.0515563381903004,0,1,Agricultural Fire,Low
17.54337,83.00231,335.63,0.43,0.46,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,291.61,3.18,D,POINT (83.00231 17.54337),291.61,44.01999999999998,Agricultural Fire,17.54,83.0,1,0,1.430311246536665,0,1,Agricultural Fire,Low
17.79435,83.16505,341.11,0.44,0.46,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,291.69,6.14,D,POINT (83.16505 17.79435),291.69,49.420000000000016,Agricultural Fire,17.79,83.17,1,0,1.965712776351493,0,1,Agricultural Fire,Low
17.95594,80.79374,337.11,0.49,0.4,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,297.0,6.47,D,POINT (80.79374 17.95594),297.0,40.110000000000014,Forest / Wildlife Fire,17.96,80.79,11,1,2.010894999144726,0,1,Forest / Wildlife Fire,Very High
17.77165,79.02434,336.41,0.41,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,295.03,2.96,D,POINT (79.02434 17.77165),295.03,41.38000000000005,Agricultural Fire,17.77,79.02,1,0,1.3762440252663892,0,1,Agricultural Fire,Low
17.29004,82.58302,331.27,0.4,0.44,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,293.78,1.58,D,POINT (82.58302 17.29004),293.78,37.49000000000001,Agricultural Fire,17.29,82.58,1,0,0.9477893989335261,0,1,Agricultural Fire,Low
13.34752,79.09665,337.78,0.39,0.36,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,303.6,1.8,D,POINT (79.09665 13.34752),303.6,34.17999999999995,Agricultural Fire,13.35,79.1,1,0,1.0296194171811581,0,1,Agricultural Fire,Low
13.66444,79.61813,341.5,0.4,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,300.91,6.06,D,POINT (79.61813 13.66444),300.91,40.589999999999975,Agricultural Fire,13.66,79.62,1,0,1.9544450515051506,0,1,Agricultural Fire,Low
12.54274,79.87836,347.01,0.4,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,293.15,4.92,D,POINT (79.87836 12.54274),293.15,53.860000000000014,Agricultural Fire,12.54,79.88,1,0,1.7783364488959144,0,1,Agricultural Fire,Low
12.66698,79.70408,331.27,0.4,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,298.22,1.45,D,POINT (79.70408 12.66698),298.22,33.049999999999955,Agricultural Fire,12.67,79.7,1,0,0.8960880245566356,0,1,Agricultural Fire,Low
12.89302,78.87909,331.01,0.39,0.36,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,285.21,1.83,D,POINT (78.87909 12.89302),285.21,45.80000000000001,Agricultural Fire,12.89,78.88,1,0,1.0402767116551463,0,1,Agricultural Fire,Low
13.07203,79.95014,330.69,0.41,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,296.86,3.38,D,POINT (79.95014 13.07203),296.86,33.829999999999984,Agricultural Fire,13.07,79.95,1,0,1.4770487243883548,0,1,Agricultural Fire,Low
13.04383,79.59259,335.61,0.4,0.37,2026-08-20,0816,SNPP,SNPP,n,2.0NRT,300.02,2.46,D,POINT (79.59259 13.04383),300.02,35.59000000000003,Agricultural Fire,13.04,79.59,1,0,1.2412685890696329,0,1,Agricultural Fire,Low
21.10694,72.64742,340.92,0.47,0.4,2026-08-20,0818,SNPP,SNPP,n,2.0NRT,299.37,13.54,D,POINT (72.64742 21.10694),299.37,41.55000000000001,Forest / Wildlife Fire,21.11,72.65,26,1,2.6769034721053733,0,1,Forest / Wildlife Fire,Very High
20.95271,86.0482,329.15,0.37,0.58,2026-08-20,0818,SNPP,SNPP,n,2.0NRT,287.39,4.49,D,POINT (86.0482 20.95271),287.39,41.75999999999999,Forest / Wildlife Fire,20.95,86.05,17,1,1.7029282555214393,0,1,Forest / Wildlife Fire,Very High
20.96745,86.01298,349.96,0.37,0.58,2026-08-20,0818,SNPP,SNPP,n,2.0NRT,288.46,7.71,D,POINT (86.01298 20.96745),288.46,61.5,Forest / Wildlife Fire,20.97,86.01,16,1,2.1644717908644115,0,1,Forest / Wildlife Fire,Very High
21.10331,72.64813,335.83,0.47,0.4,2026-08-20,0818,SNPP,SNPP,l,2.0NRT,297.18,7.57,D,POINT (72.64813 21.10331),297.18,38.64999999999998,Forest / Wildlife Fire,21.1,72.65,13,1,2.1482677326096886,0,0,Forest / Wildlife Fire,Very High
21.10092,72.63459,334.49,0.47,0.4,2026-08-20,0818,SNPP,SNPP,n,2.0NRT,296.82,10.43,D,POINT (72.63459 21.10092),296.82,37.670000000000016,Forest / Wildlife Fire,21.1,72.63,12,1,2.4362414778067194,0,1,Forest / Wildlife Fire,Very High
24.80284,71.78471,338.32,0.46,0.39,2026-08-20,0820,SNPP,SNPP,n,2.0NRT,297.97,4.64,D,POINT (71.78471 24.80284),297.97,40.349999999999966,Agricultural Fire,24.8,71.78,1,0,1.7298840655099674,0,1,Agricultural Fire,Low
30.43244,73.96255,334.16,0.38,0.36,2026-08-20,0820,SNPP,SNPP,n,2.0NRT,301.78,4.15,D,POINT (73.96255 30.43244),301.78,32.38000000000005,Agricultural Fire,30.43,73.96,1,0,1.6389967146756448,0,1,Agricultural Fire,Low
23.69308,87.11836,299.47,0.73,0.76,2026-08-20,1906,SNPP,SNPP,n,2.0NRT,272.76,0.75,N,POINT (87.11836 23.69308),272.76,26.710000000000036,Other Thermal Anomaly,23.69,87.12,15,1,0.5596157879354227,1,1,Other Thermal Anomaly,Very High
23.69259,87.12586,295.1,0.73,0.76,2026-08-20,1906,SNPP,SNPP,n,2.0NRT,272.1,0.75,N,POINT (87.12586 23.69259),272.1,23.0,Other Thermal Anomaly,23.69,87.13,2,0,0.5596157879354227,1,1,Other Thermal Anomaly,Medium
22.36236,87.01414,296.48,0.72,0.76,2026-08-20,1906,SNPP,SNPP,n,2.0NRT,274.4,2.1,N,POINT (87.01414 22.36236),274.4,22.08000000000004,Agricultural Fire,22.36,87.01,2,0,1.1314021114911006,1,1,Agricultural Fire,Medium
22.36499,87.0154,298.17,0.72,0.76,2026-08-20,1906,SNPP,SNPP,n,2.0NRT,274.56,2.08,N,POINT (87.0154 22.36499),274.56,23.610000000000014,Other Thermal Anomaly,22.36,87.02,21,1,1.1249295969854831,1,1,Other Thermal Anomaly,Very High
23.69758,87.09327,298.4,0.73,0.76,2026-08-20,1906,SNPP,SNPP,n,2.0NRT,275.21,1.38,N,POINT (87.09327 23.69758),275.21,23.189999999999998,Other Thermal Anomaly,23.7,87.09,9,1,0.8671004876833833,1,1,Other Thermal Anomaly,Very High
23.69671,87.10807,296.93,0.73,0.76,2026-08-20,1906,SNPP,SNPP,n,2.0NRT,273.98,0.63,N,POINT (87.10807 23.69671),273.98,22.94999999999999,Other Thermal Anomaly,23.7,87.11,3,1,0.48858001481867097,1,1,Other Thermal Anomaly,Medium
23.69627,87.11548,295.82,0.73,0.76,2026-08-20,1906,SNPP,SNPP,n,2.0NRT,272.87,0.63,N,POINT (87.11548 23.69627),272.87,22.94999999999999,Other Thermal Anomaly,23.7,87.12,3,1,0.48858001481867097,1,1,Other Thermal Anomaly,Medium
23.69583,87.12293,298.65,0.73,0.76,2026-08-20,1906,SNPP,SNPP,n,2.0NRT,274.04,1.59,N,POINT (87.12293 23.69583),274.04,24.609999999999957,Other Thermal Anomaly,23.7,87.12,3,1,0.9516578757114464,1,1,Other Thermal Anomaly,Medium
23.69451,87.0962,296.66,0.73,0.76,2026-08-20,1906,SNPP,SNPP,n,2.0NRT,273.52,2.15,N,POINT (87.0962 23.69451),273.52,23.140000000000043,Other Thermal Anomaly,23.69,87.1,10,1,1.1474024528375417,1,1,Other Thermal Anomaly,Very High
23.69403,87.10361,297.31,0.73,0.76,2026-08-20,1906,SNPP,SNPP,n,2.0NRT,273.74,0.98,N,POINT (87.10361 23.69403),273.74,23.569999999999993,Other Thermal Anomaly,23.69,87.1,10,1,0.6830968447064438,1,1,Other Thermal Anomaly,Very High
23.69355,87.111,298.67,0.73,0.76,2026-08-20,1906,SNPP,SNPP,n,2.0NRT,273.4,0.98,N,POINT (87.111 23.69355),273.4,25.27000000000004,Other Thermal Anomaly,23.69,87.11,10,1,0.6830968447064438,1,1,Other Thermal Anomaly,Very High
28.27534,77.18294,302.62,0.38,0.36,2026-08-20,2044,SNPP,SNPP,n,2.0NRT,283.37,0.74,N,POINT (77.18294 28.27534),283.37,19.25,Other Thermal Anomaly,28.28,77.18,3,1,0.5538851132264376,1,1,Other Thermal Anomaly,Medium
28.77214,76.70122,310.21,0.39,0.36,2026-08-20,2044,SNPP,SNPP,n,2.0NRT,289.31,2.28,N,POINT (76.70122 28.77214),289.31,20.899999999999977,Other Thermal Anomaly,28.77,76.7,3,1,1.1878434223960523,1,1,Other Thermal Anomaly,Medium
